CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
8035-BUYVG,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,No,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes,1,67,5422,Attitude of support person
9787-XVQIU,1,United States,California,Sugarloaf,92386,"34.243088, -116.830015",34.243088,-116.830015,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,1,100,3596,Attitude of support person
8945-MUQUF,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,Male,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,Yes,1,94,5074,Attitude of service provider
8051-HJRLT,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes,1,82,2146,Attitude of service provider
3023-GFLBR,1,United States,California,San Bernardino,92408,"34.084909, -117.258107",34.084909,-117.258107,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,1,66,3336,Attitude of service provider
0524-IAVZO,1,United States,California,Anza,92539,"33.527605, -116.666551",33.527605,-116.666551,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes,1,97,3698,Don't know
2737-YNGYW,1,United States,California,Hemet,92543,"33.739415, -116.968339",33.739415,-116.968339,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,Yes,1,69,2856,Attitude of support person
5159-YFPKQ,1,United States,California,Moreno Valley,92551,"33.88274, -117.224878",33.88274,-117.224878,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,Yes,1,98,5270,Attitude of support person
4021-RQSNY,1,United States,California,Moreno Valley,92555,"33.907361, -117.109972",33.907361,-117.109972,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,1,72,5137,Attitude of service provider
9061-TIHDA,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,Yes,1,97,2982,Attitude of service provider
8699-ASUFO,1,United States,California,Nuevo,92567,"33.82769, -117.102244",33.82769,-117.102244,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,Yes,1,96,4969,Attitude of service provider
7927-AUXBZ,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,Female,No,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,Yes,1,76,4417,Attitude of support person
4695-WJZUE,1,United States,California,Irvine,92606,"33.703976, -117.824172",33.703976,-117.824172,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,Yes,1,80,3685,Attitude of support person
7619-ODSGN,1,United States,California,Foothill Ranch,92610,"33.698728, -117.67768",33.698728,-117.67768,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,Yes,1,97,5699,Attitude of support person
3988-RQIXO,1,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,1,71,2371,Attitude of service provider
2514-GINMM,1,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,Yes,1,92,4490,Attitude of service provider
5931-FLJJF,1,United States,California,Midway City,92655,"33.744439, -117.98588",33.744439,-117.98588,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,Yes,1,83,3669,Attitude of service provider
2659-VXMWZ,1,United States,California,Newport Coast,92657,"33.603282, -117.821841",33.603282,-117.821841,Male,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,Yes,1,85,4146,Attitude of support person
3207-OYBWH,1,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,1,86,6259,Attitude of support person
4285-GYRQC,1,United States,California,Newport Beach,92662,"33.606336, -117.893042",33.606336,-117.893042,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,Yes,1,89,3344,Attitude of support person
7216-EWTRS,1,United States,California,Newport Beach,92663,"33.62251, -117.927024",33.62251,-117.927024,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,Yes,1,65,3128,Attitude of service provider
8337-MSSXB,1,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,1,74,3677,Attitude of service provider
8182-BJDSI,1,United States,California,Santa Ana,92705,"33.766004, -117.786763",33.766004,-117.786763,Female,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,Yes,1,90,2468,Attitude of service provider
2528-HFYZX,1,United States,California,Santa Ana,92706,"33.765893, -117.881533",33.765893,-117.881533,Male,Yes,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,Yes,1,92,3266,Attitude of support person
2482-CZGBB,1,United States,California,Anaheim,92804,"33.818, -117.974404",33.818,-117.974404,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740,Yes,1,67,3156,Attitude of support person
0866-QLSIR,1,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507,Female,No,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,1,75,5189,Attitude of support person
7181-BQYBV,1,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456,Female,No,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,Yes,1,85,4811,Attitude of service provider
6204-IEUXJ,1,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,1,65,4330,Attitude of service provider
4529-CKBCL,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,1,85,4381,Attitude of service provider
2506-CLAKW,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,1,80,3578,Attitude of support person
1583-IHQZE,1,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,Yes,1,97,3965,Attitude of support person
0151-ONTOV,1,United States,California,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,1,78,4739,Attitude of support person
4140-MUHUG,1,United States,California,Oak View,93022,"34.404544, -119.302118",34.404544,-119.302118,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,Yes,1,70,3561,Attitude of service provider
0320-JDNQG,1,United States,California,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,Male,No,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Yes,1,83,3425,Don't know
7180-PISOG,1,United States,California,Piru,93040,"34.432843, -118.730106",34.432843,-118.730106,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,75,5554,Attitude of service provider
3571-RFHAR,1,United States,California,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,Yes,1,99,6001,Attitude of support person
9578-VRMNM,1,United States,California,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,Female,No,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,1,73,4722,Attitude of support person
1587-FKLZB,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Yes,1,96,4479,Attitude of support person
6140-QNRQQ,1,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,Yes,1,98,5739,Attitude of service provider
4307-KTUMW,1,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,Yes,1,68,5543,Attitude of service provider
5440-FLBQG,1,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,Yes,1,73,4708,Attitude of service provider
7470-MCQTK,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,Female,No,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,1,86,2655,Attitude of support person
7488-MXJIV,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,1,96,3223,Attitude of support person
2027-FECZV,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,1,92,2406,Attitude of support person
2672-DZUOY,1,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,Yes,1,99,5386,Attitude of service provider
3870-MQAMG,1,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,Yes,1,90,6189,Attitude of service provider
4800-CZMPC,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,1,71,4736,Attitude of service provider
7377-DMMRI,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,1,89,4134,Attitude of support person
8949-JTMAY,1,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Yes,1,72,5144,Attitude of support person
2774-LVQUS,1,United States,California,Maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,Female,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,Yes,1,70,2596,Attitude of support person
3211-ILJTT,1,United States,California,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Yes,1,67,4469,Attitude of service provider
4612-THJBS,1,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,Yes,1,93,5605,Attitude of service provider
4094-NSEDU,1,United States,California,Tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,Yes,1,73,4819,Attitude of service provider
5103-MHMHY,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,Female,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,82,4563,Attitude of support person
1846-XWOQN,1,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,1,71,2825,Competitor made better offer
0235-KGSLC,1,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,1,86,3967,Moved
2884-GBPFB,1,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,Female,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,1,79,5413,Moved
3757-NJYBX,1,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,1,65,4113,Moved
5136-KCKGI,1,United States,California,Templeton,93465,"35.536115, -120.739231",35.536115,-120.739231,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467,Yes,1,76,4461,Competitor had better devices
3722-WPXTK,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,1,72,4254,Competitor offered higher download speeds
2929-ERCFZ,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,1,80,2939,Competitor offered more data
7548-SEPYI,1,United States,California,Inyokern,93527,"36.041315, -118.188235",36.041315,-118.188235,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,1,74,5056,Competitor made better offer
8835-VSDSE,1,United States,California,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,1,86,4559,Competitor had better devices
1623-NLDOT,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Female,No,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,Yes,1,82,2044,Competitor had better devices
9898-KZQDZ,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,Yes,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,1,95,5676,Competitor offered higher download speeds
5236-PERKL,1,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465,Yes,1,89,4738,Competitor offered higher download speeds
7854-FOKSF,1,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,Yes,1,93,4747,Competitor offered higher download speeds
2519-FAKOD,1,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112,Male,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Yes,1,76,5274,Competitor offered more data
8263-JQAIK,1,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,Male,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,Yes,1,77,5573,Competitor offered more data
7089-IVVAZ,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes,1,71,2363,Competitor offered more data
2205-YMZZJ,1,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,Yes,1,70,2015,Competitor made better offer
1254-IZEYF,1,United States,California,Cutler,93615,"36.497895, -119.285484",36.497895,-119.285484,Female,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,Yes,1,96,5362,Competitor made better offer
9492-TOKRI,1,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868,Female,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,1,97,2708,Price too high
9221-OTIVJ,1,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,Yes,1,86,2292,Product dissatisfaction
3325-FUYCG,1,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,Male,No,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,Yes,1,85,3770,Service dissatisfaction
5908-QMGOE,1,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,1,80,4553,Lack of self-service on Website
8481-YYXWG,1,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,Yes,1,70,4584,Network reliability
